BETA	MAF	P	study	gene
-0.0308	0.4187	8.18e-10	MTAG 5e-8	no
0.061	0.1539	5.532e-19	MTAG 5e-8	no
0.0696	0.06903	1.871e-12	MTAG 5e-8	no
-0.0398	0.1589	2.11e-10	MTAG 5e-8	no
0.0364	0.2001	9.265e-10	MTAG 5e-8	no
0.047	0.1622	9.85e-13	MTAG 5e-8	no
-0.0531	0.105	3.278e-11	MTAG 5e-8	no
0.0527	0.4512	1.243e-25	MTAG 5e-8	no
-0.0621	0.2828	4.871e-30	MTAG 5e-8	no
-0.0348	0.2701	2.695e-10	MTAG 5e-8	no
-0.0486	0.2417	1.451e-17	MTAG 5e-8	no
0.0925	0.03465	1.737e-09	MTAG 5e-8	no
0.0324	0.2522	1.624e-08	MTAG 5e-8	no
0.0293	0.3492	2.606e-08	MTAG 5e-8	no
-0.071	0.2236	8.555e-10	MTAG 5e-8	no
0.0409	0.4337	7.219e-16	MTAG 5e-8	no
-0.045	0.3557	1.78e-18	MTAG 5e-8	no
0.0311	0.3867	6.315e-10	MTAG 5e-8	no
-0.0838	0.1148	1.714e-26	MTAG 5e-8	no
0.0318	0.4482	2.572e-10	MTAG 5e-8	no
-0.0544	0.1504	2.927e-16	MTAG 5e-8	no
0.0361	0.3401	6.088e-12	MTAG 5e-8	no
0.0414	0.2033	2.826e-10	MTAG 5e-8	no
-0.0317	0.3061	1.868e-09	MTAG 5e-8	no
0.0284	0.4301	1.987e-08	MTAG 5e-8	no
-0.0304	0.4559	1.425e-09	MTAG 5e-8	no
0.0559	0.1963	7.38e-20	MTAG 5e-8	no
-0.0498	0.3577	3.017e-20	MTAG 5e-8	no
0.0508	0.1959	2.883e-10	MTAG 5e-8	no
-0.0519	0.1006	1.528e-09	MTAG 5e-8	no
0.0335	0.2254	1.386e-08	MTAG 5e-8	no
0.0853	0.05546	1.576e-15	MTAG 5e-8	no
-0.0765	0.2379	3.058e-39	MTAG 5e-8	no
-0.0594	0.3311	1.097e-20	MTAG 5e-8	no
0.0378	0.4177	5.421e-14	MTAG 5e-8	no
0.0551	0.07124	9.016e-09	MTAG 5e-8	no
-0.0292	0.3418	8.12e-09	MTAG 5e-8	no
-0.0321	0.2377	5.19e-09	MTAG 5e-8	no
0.0977	0.03418	2.542e-10	MTAG 5e-8	no
0.0375	0.2162	2.789e-11	MTAG 5e-8	no
-0.0366	0.262	5.16e-09	MTAG 5e-8	no
0.0345	0.2601	8.893e-09	MTAG 5e-8	no
-0.0275	0.4901	4.662e-08	MTAG 5e-8	no
-0.0907	0.07171	1.904e-23	MTAG 5e-8	no
0.0307	0.3611	2.344e-09	MTAG 5e-8	no
-0.0304	0.2886	2.204e-08	MTAG 5e-8	no
-0.1101	0.02901	1.401e-11	MTAG 5e-8	no
-0.042	0.1344	5.968e-10	MTAG 5e-8	no
0.0559	0.4297	1.141e-18	MTAG 5e-8	no
0.0783	0.09025	1.681e-18	MTAG 5e-8	no
-0.0517	0.3324	1.224e-23	MTAG 5e-8	no
0.0338	0.3937	3.098e-11	MTAG 5e-8	no
0.0436	0.4052	3.176e-18	MTAG 5e-8	no
-0.0375	0.2167	2.508e-11	MTAG 5e-8	no
-0.0339	0.2267	1.077e-08	MTAG 5e-8	no
-0.0526	0.2912	9.013e-24	MTAG 5e-8	no
-0.0294	0.4552	7.812e-09	MTAG 5e-8	no
-0.0429	0.4624	4.414e-18	MTAG 5e-8	no
-0.0294	0.4127	4.272e-09	MTAG 5e-8	no
0.0478	0.3014	2.721e-19	MTAG 5e-8	no
0.07	0.1785	7.81e-09	MTAG 5e-8	no
-0.0271	0.4554	2.959e-08	MTAG 5e-8	no
0.0766	0.4951	3.078e-55	MTAG 5e-8	no
-0.0769	0.4922	9.237e-56	MTAG 5e-8	no
-0.041	0.09529	4.448e-08	MTAG 5e-8	no
-0.0571	0.09009	8.32e-10	MTAG 5e-8	no
0.0979	0.03393	2.531e-10	MTAG 5e-8	no
-0.055	0.31	5.073e-25	MTAG 5e-8	no
-0.1154	0.01943	3.051e-10	MTAG 5e-8	no
-0.0607	0.1538	9.339e-19	MTAG 5e-8	no
0.1698	0.02183	5.468e-20	MTAG 5e-8	no
0.0407	0.3169	5.797e-09	MTAG 5e-8	no
-0.0303	0.4523	1.312e-09	MTAG 5e-8	no
-0.082	0.03092	9.283e-09	MTAG 5e-8	no
-0.0373	0.3369	7.28e-13	MTAG 5e-8	no
-0.0603	0.1538	1.566e-18	MTAG 5e-8	no
-0.1141	0.1081	1.096e-43	MTAG 5e-8	no
-0.0374	0.169	2.56e-08	MTAG 5e-8	no
-0.0431	0.4589	6.015e-18	MTAG 5e-8	no
-0.0584	0.1427	2.79e-15	MTAG 5e-8	no
0.0751	0.4896	8.046e-53	MTAG 5e-8	no
0.0289	0.4432	8.852e-09	MTAG 5e-8	no
0.06	0.253	1.584e-25	MTAG 5e-8	no
0.032	0.439	2.288e-10	MTAG 5e-8	no
-0.0471	0.119	2.991e-09	MTAG 5e-8	no
-0.0335	0.2907	1.034e-08	MTAG 5e-8	no
-0.0345	0.2832	6.712e-10	MTAG 5e-8	no
0.0416	0.2962	8.808e-14	MTAG 5e-8	no
-0.0471	0.4291	3.847e-19	MTAG 5e-8	no
0.0492	0.1164	9.511e-12	MTAG 5e-8	no
0.0326	0.2863	3.587e-09	MTAG 5e-8	no
-0.034	0.2714	8.53e-10	MTAG 5e-8	no
0.0369	0.2883	7.037e-12	MTAG 5e-8	no
0.0564	0.1046	7.685e-13	MTAG 5e-8	no
0.0605	0.1538	1.103e-18	MTAG 5e-8	no
0.0384	0.3586	6.307e-14	MTAG 5e-8	no
-0.0769	0.4922	8.217e-56	MTAG 5e-8	no
0.0626	0.1542	1.179e-11	MTAG 5e-8	no
0.0452	0.2939	2.258e-17	MTAG 5e-8	no
-0.0345	0.2167	1.42e-08	MTAG 5e-8	no
-0.0534	0.3038	9.949e-25	MTAG 5e-8	no
-0.0434	0.2295	3.412e-12	MTAG 5e-8	no
0.0291	0.4061	2.379e-08	MTAG 5e-8	no
0.0322	0.2696	4.22e-08	MTAG 5e-8	no
0.0295	0.3218	4.86e-08	MTAG 5e-8	no
0.0415	0.1821	5.742e-11	MTAG 5e-8	no
0.0654	0.2098	2.975e-10	MTAG 5e-8	no
-0.0388	0.3579	4.88e-14	MTAG 5e-8	no
-0.0641	0.1888	9.151e-21	MTAG 5e-8	no
-0.0429	0.1182	4.066e-09	MTAG 5e-8	no
-0.0522	0.1395	1.073e-10	MTAG 5e-8	no
-0.0447	0.2544	2.624e-12	MTAG 5e-8	no
0.0672	0.4205	5.421e-43	MTAG 5e-8	no
0.0306	0.2743	2.435e-08	MTAG 5e-8	no
-0.0429	0.1188	7.644e-09	MTAG 5e-8	no
-0.077	0.4951	2.087e-55	MTAG 5e-8	no
-0.0637	0.05002	2.271e-08	MTAG 5e-8	no
0.0421	0.4226	3.787e-16	MTAG 5e-8	no
-0.0735	0.1041	3.161e-18	MTAG 5e-8	no
-0.0383	0.2377	5.12e-11	MTAG 5e-8	no
-0.0611	0.356	4.467e-23	MTAG 5e-8	no
-0.0275	0.4295	1.706e-08	MTAG 5e-8	no
-0.0348	0.2455	3.215e-10	MTAG 5e-8	no
-0.0447	0.1357	5.095e-09	MTAG 5e-8	no
0.0333	0.2404	1.846e-09	MTAG 5e-8	no
-0.0548	0.2407	6.326e-21	MTAG 5e-8	no
-0.0698	0.06758	9.977e-15	MTAG 5e-8	no
0.0287	0.3393	1.458e-08	MTAG 5e-8	no
-0.0365	0.2928	6.656e-12	MTAG 5e-8	no
-0.0668	0.217	7.925e-11	MTAG 5e-8	no
-0.0802	0.1631	7.341e-10	MTAG 5e-8	no
-0.059	0.3763	3.721e-23	MTAG 5e-8	no
-0.0455	0.1572	1.347e-10	MTAG 5e-8	no
0.0653	0.05687	4.386e-09	MTAG 5e-8	no
0.0349	0.3911	7.496e-11	MTAG 5e-8	no
0.0308	0.3444	4.17e-09	MTAG 5e-8	no
0.061	0.1538	4.613e-19	MTAG 5e-8	no
-0.0378	0.171	2.441e-09	MTAG 5e-8	no
0.103	0.06348	1.763e-11	MTAG 5e-8	no
-0.0668	0.09159	4.038e-14	MTAG 5e-8	no
0.0447	0.128	1.477e-08	MTAG 5e-8	no
0.0503	0.1418	7.073e-14	MTAG 5e-8	no
-0.035	0.3252	1.48e-10	MTAG 5e-8	no
0.0604	0.3855	7.742e-32	MTAG 5e-8	no
0.0394	0.194	6.516e-10	MTAG 5e-8	no
-0.0474	0.1457	1.154e-11	MTAG 5e-8	no
-0.0461	0.09599	2.391e-08	MTAG 5e-8	no
-0.0415	0.1658	9.977e-10	MTAG 5e-8	no
0.0677	0.1839	1.593e-22	MTAG 5e-8	no
0.0765	0.4928	6.562e-55	MTAG 5e-8	no
-0.0414	0.2645	1.454e-14	MTAG 5e-8	no
-0.0514	0.12	5.83e-11	MTAG 5e-8	no
-0.0606	0.1538	1.224e-18	MTAG 5e-8	no
0.0746	0.1915	1.881e-09	MTAG 5e-8	no
-0.0724	0.04829	2.677e-09	MTAG 5e-8	no
0.0606	0.1538	1.123e-18	MTAG 5e-8	no
-0.0424	0.1369	1.276e-08	MTAG 5e-8	no
-0.033	0.3824	9.292e-11	MTAG 5e-8	no
0.1045	0.03213	6.446e-13	MTAG 5e-8	no
0.0351	0.2195	3.67e-09	MTAG 5e-8	no
-0.0384	0.2479	4.857e-12	MTAG 5e-8	no
0.0751	0.49	6.373e-53	MTAG 5e-8	no
0.0305	0.4051	1.458e-09	MTAG 5e-8	no
0.0333	0.3844	1.884e-09	MTAG 5e-8	no
0.0775	0.02708	4.501e-08	MTAG 5e-8	no
-0.0684	0.06667	8.67e-10	MTAG 5e-8	no
0.0296	0.3605	3.541e-09	MTAG 5e-8	no
-0.0508	0.107	1.938e-10	MTAG 5e-8	no
0.0359	0.306	3.677e-11	MTAG 5e-8	no
-0.0691	0.4587	2.964e-40	MTAG 5e-8	no
-0.0336	0.4024	3.537e-11	MTAG 5e-8	no
0.0277	0.3757	4.976e-08	MTAG 5e-8	no
0.049	0.3344	1.052e-21	MTAG 5e-8	no
0.0484	0.1594	2.239e-13	MTAG 5e-8	no
-0.0612	0.1539	3.787e-19	MTAG 5e-8	no
0.0408	0.1767	4.632e-10	MTAG 5e-8	no
-0.0598	0.09287	3.628e-11	MTAG 5e-8	no
-0.0275	0.4192	4.267e-08	MTAG 5e-8	no
0.0539	0.1812	4.068e-16	MTAG 5e-8	no
-0.1027	0.1795	1.474e-53	MTAG 5e-8	no
-0.044	0.1645	1.04e-11	MTAG 5e-8	no
-0.0578	0.1738	1.342e-17	MTAG 5e-8	no
0.0356	0.2992	2.727e-11	MTAG 5e-8	no
-0.0721	0.4758	6.594e-42	MTAG 5e-8	no
-0.0366	0.2781	5.346e-11	MTAG 5e-8	no
-0.042	0.3323	2.753e-15	MTAG 5e-8	no
0.0871	0.3556	3.102e-45	MTAG 5e-8	no
-0.0407	0.2304	3.677e-12	MTAG 5e-8	no
0.0314	0.2325	1.275e-08	MTAG 5e-8	no
0.0512	0.2963	1.566e-21	MTAG 5e-8	no
-0.0408	0.2402	6.951e-13	MTAG 5e-8	no
-0.045	0.1869	7.678e-12	MTAG 5e-8	no
-0.0735	0.2135	2.922e-37	MTAG 5e-8	no
0.0541	0.3513	8.199e-15	MTAG 5e-8	no
-0.0445	0.3022	4.213e-15	MTAG 5e-8	no
0.0605	0.1535	1.163e-18	MTAG 5e-8	no
-0.0751	0.04418	2.817e-09	MTAG 5e-8	no
0.0514	0.2934	1.737e-22	MTAG 5e-8	no
-0.0327	0.4523	7.495e-11	MTAG 5e-8	no
0.0477	0.1483	1.317e-12	MTAG 5e-8	no
-0.0384	0.1682	1.2e-08	MTAG 5e-8	no
0.0785	0.03098	4.258e-08	MTAG 5e-8	no
-0.0297	0.4512	4.166e-09	MTAG 5e-8	no
0.0603	0.1447	4.278e-19	MTAG 5e-8	no
0.0603	0.1538	1.624e-18	MTAG 5e-8	no
-0.0373	0.1994	1.358e-08	MTAG 5e-8	no
-0.0605	0.1536	1.263e-18	MTAG 5e-8	no
-0.0475	0.08872	1.008e-08	MTAG 5e-8	no
0.0308	0.3442	4.364e-09	MTAG 5e-8	no
-0.0422	0.1972	9.571e-10	MTAG 5e-8	no
-0.0366	0.3224	1.07e-12	MTAG 5e-8	no
-0.0338	0.3761	2.568e-10	MTAG 5e-8	no
-0.0447	0.2652	1.888e-16	MTAG 5e-8	no
-0.0579	0.1809	2.27e-14	MTAG 5e-8	no
0.0595	0.08888	4.953e-12	MTAG 5e-8	no
-0.0331	0.2969	8.069e-10	MTAG 5e-8	no
0.043	0.2309	6.86e-14	MTAG 5e-8	no
-0.0579	0.1541	1.64e-17	MTAG 5e-8	no
-0.0299	0.2926	2.381e-08	MTAG 5e-8	no
-0.0595	0.1492	2.935e-15	MTAG 5e-8	no
-0.056	0.1981	1.243e-20	MTAG 5e-8	no
0.0339	0.2407	5.152e-09	MTAG 5e-8	no
0.104	0.291	2.341e-57	MTAG 5e-8	no
0.1412	0.01076	3.176e-08	MTAG 5e-8	no
-0.0482	0.1569	4.122e-11	MTAG 5e-8	no
0.0394	0.388	4.1e-15	MTAG 5e-8	no
0.0558	0.1936	6.623e-20	MTAG 5e-8	no
-0.0299	0.3238	4.121e-08	MTAG 5e-8	no
-0.0323	0.2953	9.848e-09	MTAG 5e-8	no
0.0298	0.3379	2.089e-08	MTAG 5e-8	no
-0.0911	0.04428	1.639e-12	MTAG 5e-8	no
-0.0607	0.1537	8.847e-19	MTAG 5e-8	no
0.0569	0.2268	1.558e-22	MTAG 5e-8	no
0.0613	0.1537	3.292e-19	MTAG 5e-8	no
0.0299	0.3987	3.429e-09	MTAG 5e-8	no
-0.0325	0.3307	2.755e-09	MTAG 5e-8	no
-0.0763	0.07521	6.95e-11	MTAG 5e-8	no
0.0638	0.1538	2.618e-12	MTAG 5e-8	no
-0.044	0.2714	1.463e-15	MTAG 5e-8	no
-0.1347	0.01978	6.385e-14	MTAG 5e-8	no
0.0618	0.138	2.42e-17	MTAG 5e-8	no
0.0924	0.3576	3.351e-70	MTAG 5e-8	no
-0.0574	0.1946	5.851e-20	MTAG 5e-8	no
-0.0318	0.361	1.579e-09	MTAG 5e-8	no
-0.0327	0.3796	5.13e-10	MTAG 5e-8	no
0.0421	0.4511	6.859e-18	MTAG 5e-8	no
0.0411	0.1779	4.277e-10	MTAG 5e-8	no
0.0582	0.1202	1.77e-14	MTAG 5e-8	no
0.0728	0.4883	1.442e-45	MTAG 5e-8	no
-0.0863	0.05555	1.293e-15	MTAG 5e-8	no
0.057	0.154	8.846e-18	MTAG 5e-8	no
0.0367	0.2149	1.578e-10	MTAG 5e-8	no
0.0337	0.3673	3.862e-11	MTAG 5e-8	no
-0.059	0.1175	3.152e-14	MTAG 5e-8	no
0.0315	0.3359	7.155e-09	MTAG 5e-8	no
-0.0686	0.0695	4.814e-12	MTAG 5e-8	no
-0.0416	0.2321	1.749e-10	MTAG 5e-8	no
0.0606	0.1538	1.076e-18	MTAG 5e-8	no
0.0401	0.2372	2.608e-12	MTAG 5e-8	no
0.0385	0.4571	7.558e-15	MTAG 5e-8	no
-0.048	0.2154	3.637e-16	MTAG 5e-8	no
0.0762	0.1546	9.709e-23	MTAG 5e-8	no
0.0462	0.2943	6.685e-18	MTAG 5e-8	no
0.0706	0.08373	4.329e-12	MTAG 5e-8	no
-0.03	0.4593	7.369e-10	MTAG 5e-8	no
0.1187	0.03932	3.418e-20	MTAG 5e-8	no
-0.0984	0.04788	7.429e-12	MTAG 5e-8	no
-0.057	0.1472	6.859e-16	MTAG 5e-8	no
-0.1642	0.0189	3.817e-10	MTAG 5e-8	no
0.0496	0.1058	4.992e-11	MTAG 5e-8	no
-0.0408	0.2134	4.241e-12	MTAG 5e-8	no
0.0292	0.4674	5.833e-09	MTAG 5e-8	no
-0.0306	0.3038	8.507e-09	MTAG 5e-8	no
-0.0298	0.2716	4.926e-08	MTAG 5e-8	no
-0.0646	0.235	8.864e-24	MTAG 5e-8	no
0.0893	0.08399	4.136e-24	MTAG 5e-8	no
0.0469	0.2852	2.95e-17	MTAG 5e-8	no
0.0454	0.1702	2.636e-11	MTAG 5e-8	no
-0.0646	0.05798	2.414e-08	MTAG 5e-8	no
-0.0448	0.3525	2.781e-18	MTAG 5e-8	no
0.035	0.4926	2.566e-10	MTAG 5e-8	no
-0.0395	0.1718	2.905e-10	MTAG 5e-8	no
-0.0335	0.2717	2.082e-09	MTAG 5e-8	no
0.0312	0.4025	2.369e-10	MTAG 5e-8	no
-0.0502	0.2373	4.671e-17	MTAG 5e-8	no
-0.0605	0.1536	1.56e-18	MTAG 5e-8	no
-0.057	0.1973	1.81e-11	MTAG 5e-8	no
0.0317	0.3559	3.553e-10	MTAG 5e-8	no
-0.0307	0.4281	2.257e-09	MTAG 5e-8	no
-0.0342	0.2899	1.823e-10	MTAG 5e-8	no
-0.0338	0.4866	2.448e-12	MTAG 5e-8	no
-0.0648	0.2602	2.941e-31	MTAG 5e-8	no
-0.0297	0.3721	2.305e-09	MTAG 5e-8	no
0.0577	0.1011	2.591e-12	MTAG 5e-8	no
-0.0991	0.04704	2.352e-16	MTAG 5e-8	no
0.0286	0.3658	2.44e-08	MTAG 5e-8	no
0.0622	0.09793	2.873e-11	MTAG 5e-8	no
0.0603	0.1539	1.409e-18	MTAG 5e-8	no
-0.0452	0.1485	5.8e-10	MTAG 5e-8	no
0.0416	0.1947	3.165e-11	MTAG 5e-8	no
-0.0265	0.4455	4.797e-08	MTAG 5e-8	no
0.041	0.1504	1.49e-08	MTAG 5e-8	no
0.0798	0.123	1.646e-25	MTAG 5e-8	no
0.0334	0.2126	4.67e-08	MTAG 5e-8	no
0.0313	0.4533	7.299e-10	MTAG 5e-8	no
0.0415	0.2504	6.467e-14	MTAG 5e-8	no
-0.0602	0.1301	1.478e-14	MTAG 5e-8	no
-0.0401	0.497	4.345e-16	MTAG 5e-8	no
0.0282	0.3967	3.312e-08	MTAG 5e-8	no
0.0704	0.06879	1.654e-12	MTAG 5e-8	no
0.04	0.1823	5.603e-09	MTAG 5e-8	no
0.0663	0.2418	1.268e-23	MTAG 5e-8	no
0.0385	0.1848	7.035e-10	MTAG 5e-8	no
-0.0593	0.1974	1.691e-19	MTAG 5e-8	no
0.075	0.05759	9.028e-12	MTAG 5e-8	no
0.0528	0.1564	4.89e-15	MTAG 5e-8	no
-0.0294	0.32	2.07e-08	MTAG 5e-8	no
0.0363	0.2799	6e-12	MTAG 5e-8	no
-0.0363	0.2396	1.523e-09	MTAG 5e-8	no
-0.0745	0.2985	1.26e-39	MTAG 5e-8	no
-0.033	0.3087	4.882e-10	MTAG 5e-8	no
0.0393	0.4806	2.354e-08	MTAG 5e-8	no
0.0365	0.3112	1.091e-12	MTAG 5e-8	no
-0.036	0.229	3.221e-09	MTAG 5e-8	no
-0.1025	0.4744	9.761e-69	MTAG 5e-8	no
0.0677	0.3128	5.586e-13	MTAG 5e-8	no
0.068	0.09026	3.837e-15	MTAG 5e-8	no
0.0345	0.2762	3.505e-10	MTAG 5e-8	no
0.0606	0.1533	1.251e-18	MTAG 5e-8	no
-0.0614	0.115	1.885e-12	MTAG 5e-8	no
-0.0328	0.3359	2.854e-10	MTAG 5e-8	no
-0.0282	0.3692	3.265e-08	MTAG 5e-8	no
0.0356	0.3678	8.28e-12	MTAG 5e-8	no
-0.0605	0.1519	7.534e-20	MTAG 5e-8	no
0.0312	0.4921	3.361e-10	MTAG 5e-8	no
0.0345	0.267	2.596e-08	MTAG 5e-8	no
0.0606	0.1532	1.295e-18	MTAG 5e-8	no
0.0707	0.1692	2.742e-11	MTAG 5e-8	no
0.0359	0.2667	5.012e-09	MTAG 5e-8	no
-0.0675	0.1742	2.77e-12	MTAG 5e-8	no
-0.0321	0.4113	9.861e-11	MTAG 5e-8	no
0.0407	0.4871	2.465e-17	MTAG 5e-8	no
0.1045	0.03282	1.525e-13	MTAG 5e-8	no
0.0404	0.4976	2.472e-16	MTAG 5e-8	no
-0.0622	0.06263	1.921e-09	MTAG 5e-8	no
0.0352	0.3643	6.782e-12	MTAG 5e-8	no
-0.0376	0.2185	1.403e-11	MTAG 5e-8	no
-0.1545	0.01576	1.159e-13	MTAG 5e-8	no
-0.04	0.2665	6.666e-12	MTAG 5e-8	no
-0.052	0.1508	2.327e-12	MTAG 5e-8	no
-0.0376	0.1699	7.857e-09	MTAG 5e-8	no
-0.0298	0.3709	4.5e-08	MTAG 5e-8	no
-0.0599	0.2524	2.068e-25	MTAG 5e-8	no
0.0299	0.2718	2.798e-08	MTAG 5e-8	no
0.0886	0.03052	1.559e-08	MTAG 5e-8	no
0.0642	0.1435	2.639e-09	MTAG 5e-8	no
0.0607	0.1537	9.141e-19	MTAG 5e-8	no
0.0336	0.2889	6.681e-10	MTAG 5e-8	no
-0.046	0.3035	3.436e-16	MTAG 5e-8	no
0.042	0.1408	1.475e-08	MTAG 5e-8	no
-0.0392	0.237	1.908e-12	MTAG 5e-8	no
-0.034	0.4638	3.099e-11	MTAG 5e-8	no
0.0312	0.2906	3.507e-09	MTAG 5e-8	no
-0.0295	0.3465	1.17e-08	MTAG 5e-8	no
-0.0774	0.07058	1.707e-17	MTAG 5e-8	no
0.0425	0.3947	8.551e-17	MTAG 5e-8	no
-0.0532	0.1147	7.087e-13	MTAG 5e-8	no
0.0304	0.3836	9.596e-10	MTAG 5e-8	no
-0.0374	0.3429	1.453e-12	MTAG 5e-8	no
-0.0388	0.4677	1.197e-12	MTAG 5e-8	no
0.046	0.3933	5.097e-19	MTAG 5e-8	no
-0.0353	0.1938	8.737e-09	MTAG 5e-8	no
-0.0421	0.19	5.214e-11	MTAG 5e-8	no
-0.0411	0.1819	1.077e-10	MTAG 5e-8	no
-0.058	0.1319	2.594e-10	MTAG 5e-8	no
-0.0473	0.2319	4.881e-17	MTAG 5e-8	no
-0.0475	0.07706	4.822e-08	MTAG 5e-8	no
-0.0633	0.1537	3.904e-12	MTAG 5e-8	no
-0.0677	0.0818	9.118e-13	MTAG 5e-8	no
-0.0369	0.3506	9.262e-13	MTAG 5e-8	no
-0.0533	0.4984	1.606e-17	MTAG 5e-8	no
0.0508	0.4514	1.003e-23	MTAG 5e-8	no
0.0725	0.1287	2.648e-21	MTAG 5e-8	no
-0.0596	0.1537	3.672e-18	MTAG 5e-8	no
0.1281	0.1543	1.95e-90	MTAG 5e-8	no
0.0562	0.08135	5.884e-12	MTAG 5e-8	no
-0.066	0.1149	6.455e-16	MTAG 5e-8	no
0.0885	0.3499	8.588e-63	MTAG 5e-8	no
-0.0871	0.05642	2.523e-15	MTAG 5e-8	no
-0.0533	0.3348	1.007e-23	MTAG 5e-8	no
-0.0493	0.1494	7.262e-12	MTAG 5e-8	no
0.0372	0.4468	3.285e-14	MTAG 5e-8	no
0.029	0.3396	2.987e-08	MTAG 5e-8	no
0.0319	0.3159	1.968e-09	MTAG 5e-8	no
-0.0766	0.07083	1.075e-14	MTAG 5e-8	no
-0.0517	0.4583	1.029e-24	MTAG 5e-8	no
-0.071	0.1198	4.268e-10	MTAG 5e-8	no
-0.068	0.2796	4.13e-09	MTAG 5e-8	no
0.082	0.05248	2.689e-11	MTAG 5e-8	no
-0.1604	0.01269	4.3e-09	MTAG 5e-8	no
-0.0367	0.2097	2.859e-09	MTAG 5e-8	no
0.1279	0.0246	9.664e-12	MTAG 5e-8	no
-0.0553	0.1639	3.802e-15	MTAG 5e-8	no
0.0361	0.4365	2.167e-13	MTAG 5e-8	no
-0.0323	0.3924	9.35e-09	MTAG 5e-8	no
0.0598	0.1537	2.806e-18	MTAG 5e-8	no
-0.0815	0.05518	1.194e-12	MTAG 5e-8	no
-0.0431	0.1325	1.102e-08	MTAG 5e-8	no
0.044	0.3857	1.968e-17	MTAG 5e-8	no
0.0441	0.3803	2.08e-18	MTAG 5e-8	no
-0.0571	0.1946	3.118e-19	MTAG 5e-8	no
0.0518	0.4407	1.049e-23	MTAG 5e-8	no
-0.0318	0.3092	1.97e-09	MTAG 5e-8	no
0.0572	0.1755	2.977e-17	MTAG 5e-8	no
-0.0298	0.4579	2.6e-09	MTAG 5e-8	no
0.0403	0.2372	2.182e-12	MTAG 5e-8	no
0.041	0.1613	2.309e-08	MTAG 5e-8	no
0.1136	0.0269	2.432e-11	MTAG 5e-8	no
-0.0718	0.06975	4.996e-11	MTAG 5e-8	no
-0.0277	0.4738	3.929e-08	MTAG 5e-8	no
-0.0354	0.4939	1.857e-12	MTAG 5e-8	no
0.0553	0.2236	1.095e-21	MTAG 5e-8	no
-0.0368	0.3222	9.029e-13	MTAG 5e-8	no
0.0514	0.2826	2.229e-20	MTAG 5e-8	no
0.0399	0.3972	1.082e-15	MTAG 5e-8	no
-0.0335	0.2058	1.652e-08	MTAG 5e-8	no
-0.0727	0.136	3.33e-09	MTAG 5e-8	no
0.0422	0.3357	1.594e-16	MTAG 5e-8	no
-0.0374	0.3128	1.425e-11	MTAG 5e-8	no
0.0421	0.196	4.058e-11	MTAG 5e-8	no
-0.0481	0.129	5.823e-12	MTAG 5e-8	no
0.0303	0.2856	2.394e-08	MTAG 5e-8	no
0.0347	0.1636	3.587e-08	MTAG 5e-8	no
-0.2721	0.00768	5.59e-09	MTAG 5e-8	no
-0.0324	0.3805	1.39e-10	MTAG 5e-8	no
-0.029	0.4599	4.135e-09	MTAG 5e-8	no
0.0725	0.1055	1.236e-17	MTAG 5e-8	no
0.0596	0.1422	1.758e-15	MTAG 5e-8	no
-0.092	0.2226	8.108e-53	MTAG 5e-8	no
-0.0749	0.4931	1.587e-54	MTAG 5e-8	no
-0.0408	0.4419	4.774e-14	MTAG 5e-8	no
0.0503	0.1086	2.135e-10	MTAG 5e-8	no
0.0907	0.4714	1.103e-76	MTAG 5e-8	no
0.0363	0.2204	9.685e-09	MTAG 5e-8	no
-0.0541	0.2598	4.273e-21	MTAG 5e-8	no
0.0281	0.4154	2.893e-08	MTAG 5e-8	no
0.0551	0.05468	4.968e-08	MTAG 5e-8	no
-0.0602	0.0614	9.451e-11	MTAG 5e-8	no
-0.1438	0.4894	6.59e-125	MTAG 5e-8	no
-0.0459	0.4117	1.978e-18	MTAG 5e-8	no
-0.0407	0.2302	3.854e-12	MTAG 5e-8	no
-0.0327	0.3584	8.284e-11	MTAG 5e-8	no
-0.054	0.4336	2.015e-27	MTAG 5e-8	no
0.0675	0.1727	1.923e-12	MTAG 5e-8	no
-0.0412	0.1184	3.269e-08	MTAG 5e-8	no
-0.041	0.0953	4.367e-08	MTAG 5e-8	no
0.0946	0.07636	5.767e-16	MTAG 5e-8	no
-0.0727	0.07945	1.394e-16	MTAG 5e-8	no
0.0303	0.2965	6.969e-09	MTAG 5e-8	no
-0.0399	0.3197	7.937e-14	MTAG 5e-8	no
0.0317	0.483	2.607e-10	MTAG 5e-8	no
-0.0553	0.4392	2.055e-28	MTAG 5e-8	no
-0.0339	0.461	3.976e-11	MTAG 5e-8	no
-0.0684	0.1863	4.735e-09	MTAG 5e-8	no
-0.1512	0.4778	1.09e-147	MTAG 5e-8	no
0.0432	0.4626	3.955e-18	MTAG 5e-8	no
0.0659	0.1713	9.725e-12	MTAG 5e-8	no
0.1128	0.1005	2.229e-30	MTAG 5e-8	no
-0.0461	0.1543	5.395e-11	MTAG 5e-8	no
0.0284	0.3383	2.95e-08	MTAG 5e-8	no
-0.0336	0.2617	2.057e-09	MTAG 5e-8	no
0.0332	0.2845	2.713e-09	MTAG 5e-8	no
-0.029	0.3944	1.461e-08	MTAG 5e-8	no
-0.0359	0.3631	6.303e-12	MTAG 5e-8	no
0.0755	0.1047	1.733e-19	MTAG 5e-8	no
0.0366	0.3323	1.978e-12	MTAG 5e-8	no
